PDSTIME,M65536,MOD60,FDS_Line,MAG_ID,BR,BTheta,BPhi,BMAG,AVG_BMAG,DELTA,LAMBDA,RMS_RS,RMS_BT,RMS_BPhi,NPTS,DFLAG
1986-01-25 02:30:10.487000+00:00,26858,29,577,1,-7.014,-1.508,1.121,7.261,7.261,8.885,192.138,0.011,0.012,0.01,32,
1986-01-25 02:30:12.407000+00:00,26858,29,609,1,-7.011,-1.499,1.111,7.255,7.255,8.811,192.069,0.013,0.01,0.013,32,
1986-01-25 02:30:14.327000+00:00,26858,29,641,1,-7.013,-1.492,1.105,7.255,7.255,8.764,192.013,0.013,0.012,0.014,32,
1986-01-25 02:30:16.247000+00:00,26858,29,673,1,-7.011,-1.491,1.115,7.254,7.254,8.841,192.006,0.009,0.013,0.009,32,
1986-01-25 02:30:18.167000+00:00,26858,29,705,1,-7.012,-1.491,1.109,7.254,7.254,8.796,192.007,0.01,0.006,0.016,32,
1986-01-25 02:30:20.087000+00:00,26858,29,737,1,-7.011,-1.498,1.118,7.256,7.256,8.866,192.062,0.016,0.012,0.013,32,
1986-01-25 02:30:22.007000+00:00,26858,29,769,1,-7.005,-1.491,1.124,7.249,7.249,8.92,192.015,0.009,0.01,0.007,32,
1986-01-25 02:30:23.927000+00:00,26858,30,1,1,,,,,,,,,,,0,T    R
1986-01-25 02:30:25.847000+00:00,26858,30,33,1,,,,,,,,,,,0,T    R
1986-01-25 02:30:27.767000+00:00,26858,30,65,1,,,,,,,,,,,0,T    R
1986-01-25 02:30:29.687000+00:00,26858,30,97,1,,,,,,,,,,,0,T    R
1986-01-25 02:30:31.607000+00:00,26858,30,129,1,,,,,,,,,,,0,T    R
1986-01-25 02:30:33.527000+00:00,26858,30,161,1,,,,,,,,,,,0,T    R
1986-01-25 02:30:35.447000+00:00,26858,30,193,1,-7.024,-1.472,1.143,7.267,7.267,9.051,191.836,,0.008,0.008,24,T    R
1986-01-25 02:30:37.367000+00:00,26858,30,225,1,-7.022,-1.469,1.14,7.264,7.264,9.029,191.819,,0.008,0.016,32,T    R
1986-01-25 02:30:39.287000+00:00,26858,30,257,1,-7.011,-1.469,1.14,7.253,7.253,9.043,191.831,,0.013,0.008,32,T    R
1986-01-25 02:30:41.207000+00:00,26858,30,289,1,-7.014,-1.466,1.137,7.256,7.256,9.013,191.808,,0.008,0.009,32,T    R
1986-01-25 02:30:43.127000+00:00,26858,30,321,1,-7.019,-1.473,1.139,7.262,7.262,9.027,191.849,,0.01,0.013,32,T    R
1986-01-25 02:30:45.047000+00:00,26858,30,353,1,-7.014,-1.476,1.131,7.256,7.256,8.968,191.88,,0.015,0.009,32,T    R
1986-01-25 02:30:46.967000+00:00,26858,30,385,1,-7.014,-1.473,1.126,7.255,7.255,8.93,191.862,,0.007,0.011,32,T    R
1986-01-25 02:30:48.887000+00:00,26858,30,417,1,-7.014,-1.477,1.133,7.257,7.257,8.98,191.889,,0.01,0.013,32,T    R
1986-01-25 02:30:50.807000+00:00,26858,30,449,1,-7.015,-1.482,1.133,7.259,7.259,8.98,191.93,,0.012,0.009,32,T    R
1986-01-25 02:30:52.727000+00:00,26858,30,481,1,-7.013,-1.474,1.132,7.255,7.255,8.975,191.867,,0.009,0.01,32,T    R
1986-01-25 02:30:54.647000+00:00,26858,30,513,1,-7.016,-1.469,1.146,7.259,7.259,9.083,191.829,,0.009,0.014,32,T    R
1986-01-25 02:30:56.567000+00:00,26858,30,545,1,-7.01,-1.466,1.142,7.252,7.252,9.06,191.812,,0.016,0.009,32,T    R
1986-01-25 02:30:58.487000+00:00,26858,30,577,1,-7.021,-1.47,1.137,7.263,7.263,9.009,191.827,0.009,0.007,0.012,32,T    R
1986-01-25 02:31:00.407000+00:00,26858,30,609,1,-7.008,-1.469,1.139,7.25,7.25,9.035,191.839,0.007,0.01,0.011,32,T    R
1986-01-25 02:31:02.327000+00:00,26858,30,641,1,-6.999,-1.46,1.131,7.239,7.239,8.992,191.783,0.012,0.013,0.009,32,T    R
1986-01-25 02:31:04.247000+00:00,26858,30,673,1,-7.0,-1.46,1.144,7.242,7.242,9.086,191.784,0.01,0.007,0.01,32,T    R
1986-01-25 02:31:06.167000+00:00,26858,30,705,1,-6.995,-1.469,1.139,7.237,7.237,9.052,191.859,0.008,0.009,0.011,32,T    R
1986-01-25 02:31:08.087000+00:00,26858,30,737,1,-7.0,-1.458,1.144,7.241,7.241,9.092,191.77,0.009,0.013,0.01,32,T    R
1986-01-25 02:31:10.007000+00:00,26858,30,769,1,-6.999,-1.461,1.143,7.24,7.24,9.087,191.789,0.014,0.011,0.014,32,T    R
1986-01-25 02:31:11.927000+00:00,26858,31,1,1,-6.989,-1.459,1.158,7.233,7.233,9.214,191.792,0.011,0.01,0.01,32,
1986-01-25 02:31:13.847000+00:00,26858,31,33,1,-6.992,-1.462,1.155,7.236,7.236,9.185,191.81,0.008,0.013,0.013,32,
1986-01-25 02:31:15.767000+00:00,26858,31,65,1,-6.998,-1.455,1.158,7.241,7.241,9.203,191.749,0.008,0.013,0.009,32,
1986-01-25 02:31:17.687000+00:00,26858,31,97,1,-6.988,-1.454,1.152,7.23,7.23,9.169,191.755,0.011,0.008,0.01,32,
1986-01-25 02:31:19.607000+00:00,26858,31,129,1,-6.99,-1.456,1.151,7.232,7.232,9.158,191.77,0.008,0.011,0.013,32,
1986-01-25 02:31:21.527000+00:00,26858,31,161,1,-6.987,-1.463,1.144,7.23,7.23,9.102,191.826,0.009,0.014,0.007,32,
1986-01-25 02:31:23.447000+00:00,26858,31,193,1,-6.992,-1.452,1.153,7.234,7.234,9.174,191.728,0.013,0.009,0.008,32,
1986-01-25 02:31:25.367000+00:00,26858,31,225,1,-6.989,-1.456,1.157,7.232,7.232,9.206,191.765,0.009,0.012,0.011,32,
1986-01-25 02:31:27.287000+00:00,26858,31,257,1,-6.996,-1.464,1.15,7.24,7.24,9.14,191.822,0.008,0.016,0.006,32,
1986-01-25 02:31:29.207000+00:00,26858,31,289,1,-6.99,-1.46,1.158,7.234,7.234,9.21,191.8,0.013,0.009,0.012,32,
1986-01-25 02:31:31.127000+00:00,26858,31,321,1,-6.983,-1.461,1.157,7.228,7.228,9.21,191.82,0.008,0.011,0.015,32,
1986-01-25 02:31:33.047000+00:00,26858,31,353,1,-6.982,-1.462,1.153,7.226,7.226,9.184,191.824,0.014,0.014,0.007,32,
1986-01-25 02:31:34.967000+00:00,26858,31,385,1,-6.984,-1.462,1.149,7.228,7.228,9.144,191.821,0.015,0.008,0.011,32,
1986-01-25 02:31:36.887000+00:00,26858,31,417,1,-6.987,-1.456,1.149,7.229,7.229,9.146,191.769,0.008,0.014,0.012,32,
1986-01-25 02:31:38.807000+00:00,26858,31,449,1,-6.979,-1.456,1.142,7.22,7.22,9.097,191.781,0.01,0.011,0.007,32,
1986-01-25 02:31:40.727000+00:00,26858,31,481,1,-6.969,-1.457,1.134,7.21,7.21,9.052,191.808,0.012,0.007,0.008,32,
1986-01-25 02:31:42.647000+00:00,26858,31,513,1,-6.964,-1.454,1.147,7.206,7.206,9.162,191.792,0.009,0.01,0.012,32,
1986-01-25 02:31:44.567000+00:00,26858,31,545,1,-6.974,-1.452,1.148,7.215,7.215,9.156,191.76,0.01,0.014,0.007,32,
1986-01-25 02:31:46.487000+00:00,26858,31,577,1,-6.967,-1.452,1.147,7.208,7.208,9.153,191.777,0.013,0.009,0.006,32,
1986-01-25 02:31:48.407000+00:00,26858,31,609,1,-6.973,-1.45,1.148,7.214,7.214,9.157,191.747,0.007,0.011,0.013,32,
1986-01-25 02:31:50.327000+00:00,26858,31,641,1,-6.968,-1.459,1.143,7.21,7.21,9.117,191.829,0.011,0.01,0.008,32,
1986-01-25 02:31:52.247000+00:00,26858,31,673,1,-6.967,-1.445,1.143,7.206,7.206,9.127,191.719,0.015,0.009,0.007,32,
1986-01-25 02:31:54.167000+00:00,26858,31,705,1,-6.955,-1.45,1.138,7.195,7.195,9.098,191.774,0.008,0.009,0.013,32,
1986-01-25 02:31:56.087000+00:00,26858,31,737,1,-6.965,-1.452,1.134,7.204,7.204,9.058,191.776,0.011,0.01,0.008,32,
1986-01-25 02:31:58.007000+00:00,26858,31,769,1,-6.96,-1.453,1.132,7.2,7.2,9.049,191.789,0.012,0.01,0.006,32,
1986-01-25 02:31:59.927000+00:00,26858,32,1,1,-6.959,-1.451,1.143,7.2,7.2,9.135,191.781,0.017,0.011,0.01,32,
1986-01-25 02:32:01.847000+00:00,26858,32,33,1,-6.961,-1.454,1.143,7.202,7.202,9.128,191.798,0.008,0.011,0.013,32,
1986-01-25 02:32:03.767000+00:00,26858,32,65,1,-6.962,-1.458,1.149,7.205,7.205,9.176,191.832,0.007,0.016,0.006,32,
1986-01-25 02:32:05.687000+00:00,26858,32,97,1,-6.968,-1.46,1.146,7.211,7.211,9.145,191.832,0.011,0.008,0.009,32,
1986-01-25 02:32:07.607000+00:00,26858,32,129,1,-6.969,-1.464,1.136,7.211,7.211,9.064,191.86,0.007,0.012,0.012,32,
1986-01-25 02:32:09.527000+00:00,26858,32,161,1,-6.966,-1.463,1.141,7.209,7.209,9.103,191.857,0.009,0.011,0.008,32,
1986-01-25 02:32:11.447000+00:00,26858,32,193,1,-6.966,-1.448,1.144,7.206,7.206,9.132,191.743,0.011,0.007,0.012,32,
1986-01-25 02:32:13.367000+00:00,26858,32,225,1,-6.967,-1.455,1.138,7.208,7.208,9.084,191.793,0.008,0.01,0.01,32,
1986-01-25 02:32:15.287000+00:00,26858,32,257,1,-6.968,-1.454,1.143,7.209,7.209,9.124,191.789,0.008,0.016,0.008,32,
1986-01-25 02:32:17.207000+00:00,26858,32,289,1,-6.97,-1.447,1.148,7.211,7.211,9.16,191.728,0.01,0.01,0.01,32,
1986-01-25 02:32:19.127000+00:00,26858,32,321,1,-6.952,-1.451,1.14,7.193,7.193,9.12,191.79,0.008,0.009,0.013,32,
1986-01-25 02:32:21.047000+00:00,26858,32,353,1,-6.947,-1.454,1.141,7.189,7.189,9.132,191.822,0.011,0.012,0.008,32,
1986-01-25 02:32:22.967000+00:00,26858,32,385,1,-6.949,-1.448,1.142,7.189,7.189,9.143,191.772,0.014,0.008,0.012,32,
1986-01-25 02:32:24.887000+00:00,26858,32,417,1,-6.96,-1.459,1.144,7.202,7.203,9.141,191.84,0.012,0.009,0.014,32,
1986-01-25 02:32:26.807000+00:00,26858,32,449,1,-6.96,-1.458,1.146,7.203,7.203,9.153,191.833,0.009,0.013,0.008,32,
1986-01-25 02:32:28.727000+00:00,26858,32,481,1,-6.961,-1.445,1.148,7.202,7.202,9.176,191.725,0.011,0.007,0.01,32,
1986-01-25 02:32:30.647000+00:00,26858,32,513,1,-6.959,-1.456,1.142,7.201,7.201,9.128,191.82,0.008,0.011,0.011,32,
1986-01-25 02:32:32.567000+00:00,26858,32,545,1,-6.948,-1.44,1.158,7.189,7.189,9.267,191.706,0.009,0.011,0.007,32,
1986-01-25 02:32:34.487000+00:00,26858,32,577,1,-6.946,-1.438,1.148,7.186,7.186,9.192,191.699,0.015,0.009,0.008,32,
1986-01-25 02:32:36.407000+00:00,26858,32,609,1,-6.95,-1.443,1.15,7.19,7.19,9.207,191.732,0.006,0.01,0.01,32,
1986-01-25 02:32:38.327000+00:00,26858,32,641,1,-6.943,-1.439,1.148,7.183,7.183,9.195,191.713,0.01,0.014,0.007,32,
1986-01-25 02:32:40.247000+00:00,26858,32,673,1,-6.946,-1.434,1.155,7.186,7.186,9.25,191.662,0.012,0.01,0.011,32,
1986-01-25 02:32:42.167000+00:00,26858,32,705,1,-6.959,-1.436,1.156,7.199,7.199,9.243,191.662,0.008,0.008,0.012,32,
1986-01-25 02:32:44.087000+00:00,26858,32,737,1,-6.952,-1.435,1.158,7.193,7.193,9.264,191.662,0.011,0.014,0.009,32,
1986-01-25 02:32:46.007000+00:00,26858,32,769,1,-6.956,-1.434,1.153,7.195,7.195,9.223,191.652,0.014,0.008,0.012,32,
1986-01-25 02:32:47.927000+00:00,26858,33,1,1,-6.949,-1.43,1.151,7.188,7.188,9.219,191.631,0.008,0.009,0.011,32,
1986-01-25 02:32:49.847000+00:00,26858,33,33,1,-6.943,-1.44,1.147,7.183,7.183,9.189,191.719,0.009,0.013,0.012,32,
1986-01-25 02:32:51.767000+00:00,26858,33,65,1,-6.951,-1.435,1.156,7.191,7.191,9.249,191.661,0.012,0.011,0.008,32,
1986-01-25 02:32:53.687000+00:00,26858,33,97,1,-6.952,-1.429,1.151,7.19,7.19,9.211,191.612,0.013,0.007,0.009,32,
1986-01-25 02:32:55.607000+00:00,26858,33,129,1,-6.946,-1.439,1.145,7.185,7.185,9.169,191.703,0.007,0.011,0.012,32,
1986-01-25 02:32:57.527000+00:00,26858,33,161,1,-6.945,-1.443,1.138,7.183,7.183,9.111,191.734,0.012,0.013,0.008,32,
1986-01-25 02:32:59.447000+00:00,26858,33,193,1,-6.946,-1.439,1.137,7.184,7.184,9.108,191.706,0.017,0.008,0.009,32,
1986-01-25 02:33:01.367000+00:00,26858,33,225,1,-6.942,-1.45,1.131,7.181,7.181,9.058,191.8,0.011,0.01,0.01,32,
1986-01-25 02:33:03.287000+00:00,26858,33,257,1,-6.934,-1.44,1.141,7.173,7.173,9.15,191.732,0.01,0.009,0.008,32,
1986-01-25 02:33:05.207000+00:00,26858,33,289,1,-6.947,-1.444,1.138,7.187,7.187,9.114,191.744,0.014,0.01,0.015,32,
1986-01-25 02:33:07.127000+00:00,26858,33,321,1,-6.942,-1.434,1.14,7.179,7.179,9.139,191.669,0.012,0.009,0.012,32,
1986-01-25 02:33:09.047000+00:00,26858,33,353,1,-6.937,-1.429,1.141,7.174,7.174,9.153,191.644,0.013,0.011,0.007,32,
1986-01-25 02:33:10.967000+00:00,26858,33,385,1,-6.937,-1.433,1.147,7.175,7.175,9.202,191.671,0.014,0.008,0.01,32,
1986-01-25 02:33:12.887000+00:00,26858,33,417,1,-6.943,-1.432,1.146,7.181,7.181,9.183,191.653,0.007,0.012,0.015,32,
1986-01-25 02:33:14.807000+00:00,26858,33,449,1,-6.945,-1.437,1.143,7.183,7.183,9.156,191.689,0.009,0.013,0.01,32,
1986-01-25 02:33:16.727000+00:00,26858,33,481,1,-6.938,-1.444,1.142,7.178,7.178,9.157,191.755,0.008,0.009,0.012,32,
1986-01-25 02:33:18.647000+00:00,26858,33,513,1,-6.937,-1.44,1.152,7.178,7.178,9.233,191.728,0.009,0.012,0.017,32,
1986-01-25 02:33:20.567000+00:00,26858,33,545,1,-6.933,-1.429,1.148,7.172,7.172,9.215,191.644,0.01,0.012,0.007,32,
1986-01-25 02:33:22.487000+00:00,26858,33,577,1,-6.929,-1.439,1.145,7.169,7.169,9.192,191.735,0.012,0.006,0.01,32,
1986-01-25 02:33:24.407000+00:00,26858,33,609,1,-6.925,-1.43,1.142,7.163,7.163,9.178,191.669,0.007,0.012,0.012,32,
1986-01-25 02:33:26.327000+00:00,26858,33,641,1,-6.93,-1.432,1.141,7.168,7.168,9.163,191.677,0.009,0.014,0.009,32,
1986-01-25 02:33:28.247000+00:00,26858,33,673,1,-6.924,-1.423,1.148,7.162,7.162,9.22,191.615,0.012,0.006,0.008,32,
1986-01-25 02:33:30.167000+00:00,26858,33,705,1,-6.927,-1.424,1.153,7.166,7.166,9.259,191.613,0.009,0.009,0.011,32,
1986-01-25 02:33:32.087000+00:00,26858,33,737,1,-6.932,-1.419,1.158,7.17,7.17,9.298,191.565,0.009,0.01,0.009,32,
1986-01-25 02:33:34.007000+00:00,26858,33,769,1,-6.927,-1.421,1.149,7.164,7.164,9.228,191.592,0.014,0.007,0.011,32,
1986-01-25 02:33:35.927000+00:00,26858,34,1,1,-6.924,-1.417,1.145,7.16,7.16,9.205,191.564,0.011,0.007,0.009,32,
1986-01-25 02:33:37.847000+00:00,26858,34,33,1,-6.922,-1.424,1.156,7.161,7.161,9.292,191.622,0.007,0.008,0.018,32,
1986-01-25 02:33:39.767000+00:00,26858,34,65,1,-6.919,-1.416,1.165,7.158,7.158,9.365,191.562,0.008,0.012,0.01,32,
1986-01-25 02:33:41.687000+00:00,26858,34,97,1,-6.923,-1.419,1.165,7.162,7.162,9.358,191.588,0.011,0.009,0.008,32,
1986-01-25 02:33:43.607000+00:00,26858,34,129,1,-6.926,-1.423,1.148,7.163,7.163,9.222,191.613,0.006,0.01,0.014,32,
1986-01-25 02:33:45.527000+00:00,26858,34,161,1,-6.921,-1.416,1.149,7.157,7.157,9.237,191.561,0.009,0.012,0.009,32,
1986-01-25 02:33:47.447000+00:00,26858,34,193,1,-6.929,-1.418,1.155,7.166,7.166,9.275,191.569,0.012,0.008,0.01,32,
1986-01-25 02:33:49.367000+00:00,26858,34,225,1,-6.927,-1.424,1.154,7.165,7.165,9.266,191.618,0.007,0.009,0.015,32,
1986-01-25 02:33:51.287000+00:00,26858,34,257,1,-6.925,-1.425,1.147,7.163,7.163,9.216,191.627,0.008,0.012,0.008,32,
1986-01-25 02:33:53.207000+00:00,26858,34,289,1,-6.925,-1.421,1.159,7.164,7.164,9.308,191.592,0.011,0.009,0.011,32,
1986-01-25 02:33:55.127000+00:00,26858,34,321,1,-6.918,-1.419,1.15,7.155,7.155,9.25,191.595,0.006,0.011,0.013,32,
1986-01-25 02:33:57.047000+00:00,26858,34,353,1,-6.914,-1.413,1.161,7.152,7.152,9.346,191.549,0.011,0.014,0.009,32,
1986-01-25 02:33:58.967000+00:00,26858,34,385,1,-6.91,-1.405,1.155,7.146,7.146,9.304,191.493,0.014,0.01,0.008,32,
1986-01-25 02:34:00.887000+00:00,26858,34,417,1,-6.916,-1.414,1.147,7.151,7.151,9.233,191.553,0.009,0.014,0.012,32,
1986-01-25 02:34:02.807000+00:00,26858,34,449,1,-6.914,-1.414,1.143,7.149,7.149,9.201,191.56,0.007,0.009,0.008,32,
1986-01-25 02:34:04.727000+00:00,26858,34,481,1,-6.909,-1.407,1.138,7.142,7.142,9.167,191.508,0.015,0.008,0.008,32,
1986-01-25 02:34:06.647000+00:00,26858,34,513,1,-6.919,-1.403,1.139,7.152,7.152,9.166,191.461,0.009,0.009,0.01,32,
1986-01-25 02:34:08.567000+00:00,26858,34,545,1,-6.911,-1.407,1.138,7.144,7.144,9.162,191.508,0.008,0.012,0.008,32,
1986-01-25 02:34:10.487000+00:00,26858,34,577,1,-6.906,-1.403,1.149,7.14,7.14,9.26,191.487,0.014,0.007,0.012,32,
1986-01-25 02:34:12.407000+00:00,26858,34,609,1,-6.91,-1.418,1.15,7.148,7.148,9.26,191.594,0.009,0.011,0.01,32,
1986-01-25 02:34:14.327000+00:00,26858,34,641,1,-6.908,-1.414,1.145,7.144,7.144,9.224,191.566,0.012,0.015,0.011,32,
1986-01-25 02:34:16.247000+00:00,26858,34,673,1,-6.897,-1.419,1.138,7.133,7.133,9.183,191.628,0.009,0.006,0.008,32,
1986-01-25 02:34:18.167000+00:00,26858,34,705,1,-6.901,-1.422,1.134,7.136,7.136,9.139,191.646,0.01,0.009,0.009,32,
1986-01-25 02:34:20.087000+00:00,26858,34,737,1,-6.902,-1.42,1.144,7.139,7.139,9.217,191.628,0.008,0.014,0.008,32,
1986-01-25 02:34:22.007000+00:00,26858,34,769,1,-6.902,-1.427,1.15,7.141,7.141,9.264,191.682,0.012,0.008,0.01,32,
1986-01-25 02:34:23.927000+00:00,26858,35,1,1,-6.9,-1.419,1.145,7.137,7.137,9.234,191.62,0.011,0.012,0.009,32,
1986-01-25 02:34:25.847000+00:00,26858,35,33,1,-6.903,-1.416,1.15,7.14,7.14,9.268,191.589,0.009,0.012,0.013,32,
1986-01-25 02:34:27.767000+00:00,26858,35,65,1,-6.899,-1.418,1.142,7.135,7.135,9.208,191.612,0.012,0.012,0.009,32,
1986-01-25 02:34:29.687000+00:00,26858,35,97,1,-6.894,-1.412,1.15,7.13,7.13,9.281,191.572,0.011,0.008,0.009,32,
1986-01-25 02:34:31.607000+00:00,26858,35,129,1,-6.889,-1.41,1.151,7.125,7.125,9.297,191.565,0.008,0.008,0.013,32,
1986-01-25 02:34:33.527000+00:00,26858,35,161,1,-6.885,-1.412,1.153,7.123,7.123,9.314,191.587,0.011,0.015,0.01,32,
1986-01-25 02:34:35.447000+00:00,26858,35,193,1,-6.889,-1.411,1.148,7.125,7.125,9.273,191.574,0.012,0.012,0.01,32,
1986-01-25 02:34:37.367000+00:00,26858,35,225,1,-6.889,-1.419,1.137,7.125,7.125,9.182,191.638,0.01,0.012,0.013,32,
1986-01-25 02:34:39.287000+00:00,26858,35,257,1,-6.892,-1.421,1.14,7.128,7.129,9.205,191.648,0.008,0.014,0.01,32,
1986-01-25 02:34:41.207000+00:00,26858,35,289,1,-6.891,-1.422,1.145,7.129,7.129,9.242,191.659,0.012,0.009,0.012,32,
1986-01-25 02:34:43.127000+00:00,26858,35,321,1,-6.893,-1.404,1.154,7.128,7.128,9.313,191.511,0.007,0.012,0.013,32,
1986-01-25 02:34:45.047000+00:00,26858,35,353,1,-6.886,-1.408,1.15,7.122,7.122,9.295,191.556,0.011,0.01,0.009,32,
1986-01-25 02:34:46.967000+00:00,26858,35,385,1,-6.883,-1.412,1.14,7.118,7.118,9.214,191.597,0.01,0.012,0.01,32,
1986-01-25 02:34:48.887000+00:00,26858,35,417,1,-6.889,-1.414,1.14,7.124,7.124,9.208,191.602,0.009,0.01,0.011,32,
1986-01-25 02:34:50.807000+00:00,26858,35,449,1,-6.882,-1.416,1.14,7.118,7.118,9.215,191.625,0.007,0.012,0.01,32,
1986-01-25 02:34:52.727000+00:00,26858,35,481,1,-6.89,-1.413,1.138,7.125,7.125,9.19,191.589,0.012,0.01,0.01,32,
1986-01-25 02:34:54.647000+00:00,26858,35,513,1,-6.887,-1.4,1.142,7.12,7.12,9.228,191.49,0.008,0.011,0.012,32,
1986-01-25 02:34:56.567000+00:00,26858,35,545,1,-6.883,-1.396,1.14,7.115,7.115,9.218,191.468,0.01,0.014,0.007,32,
1986-01-25 02:34:58.487000+00:00,26858,35,577,1,-6.891,-1.399,1.149,7.125,7.125,9.279,191.475,0.013,0.008,0.013,32,
1986-01-25 02:35:00.407000+00:00,26858,35,609,1,-6.888,-1.401,1.156,7.124,7.124,9.34,191.497,0.009,0.011,0.012,32,
1986-01-25 02:35:02.327000+00:00,26858,35,641,1,-6.89,-1.4,1.15,7.124,7.124,9.289,191.487,0.01,0.016,0.008,32,
1986-01-25 02:35:04.247000+00:00,26858,35,673,1,-6.89,-1.404,1.156,7.126,7.126,9.34,191.518,0.009,0.009,0.008,32,
1986-01-25 02:35:06.167000+00:00,26858,35,705,1,-6.878,-1.4,1.153,7.114,7.114,9.327,191.505,0.01,0.01,0.014,32,
1986-01-25 02:35:08.087000+00:00,26858,35,737,1,-6.886,-1.394,1.156,7.12,7.12,9.344,191.447,0.01,0.015,0.011,32,
1986-01-25 02:35:10.007000+00:00,26858,35,769,1,-6.882,-1.393,1.168,7.118,7.118,9.441,191.443,0.011,0.009,0.011,32,
1986-01-25 02:35:11.927000+00:00,26858,36,1,1,-6.87,-1.399,1.151,7.105,7.105,9.319,191.508,0.013,0.007,0.009,32,
1986-01-25 02:35:13.847000+00:00,26858,36,33,1,-6.877,-1.399,1.152,7.112,7.112,9.325,191.497,0.01,0.011,0.012,32,
1986-01-25 02:35:15.767000+00:00,26858,36,65,1,-6.881,-1.397,1.149,7.115,7.115,9.296,191.477,0.012,0.017,0.01,32,
1986-01-25 02:35:17.687000+00:00,26858,36,97,1,-6.877,-1.404,1.149,7.112,7.112,9.297,191.541,0.012,0.009,0.008,32,
1986-01-25 02:35:19.607000+00:00,26858,36,129,1,-6.876,-1.407,1.135,7.11,7.11,9.184,191.562,0.009,0.01,0.014,32,
1986-01-25 02:35:21.527000+00:00,26858,36,161,1,-6.87,-1.401,1.131,7.102,7.102,9.167,191.523,0.013,0.013,0.011,32,
1986-01-25 02:35:23.447000+00:00,26858,36,193,1,-6.872,-1.4,1.133,7.104,7.104,9.174,191.516,0.014,0.007,0.007,32,
1986-01-25 02:35:25.367000+00:00,26858,36,225,1,-6.869,-1.402,1.132,7.102,7.102,9.173,191.537,0.01,0.009,0.016,32,
1986-01-25 02:35:27.287000+00:00,26858,36,257,1,-6.87,-1.392,1.139,7.101,7.101,9.233,191.458,0.014,0.013,0.008,32,
1986-01-25 02:35:29.207000+00:00,26858,36,289,1,-6.863,-1.393,1.144,7.096,7.096,9.281,191.471,0.013,0.006,0.008,32,
1986-01-25 02:35:31.127000+00:00,26858,36,321,1,-6.856,-1.395,1.146,7.09,7.09,9.301,191.501,0.008,0.008,0.008,32,
1986-01-25 02:35:33.047000+00:00,26858,36,353,1,-6.863,-1.392,1.146,7.096,7.096,9.291,191.468,0.01,0.013,0.009,32,
1986-01-25 02:35:34.967000+00:00,26858,36,385,1,-6.863,-1.394,1.139,7.095,7.095,9.237,191.478,0.012,0.008,0.012,32,
1986-01-25 02:35:36.887000+00:00,26858,36,417,1,-6.869,-1.395,1.146,7.103,7.103,9.283,191.48,0.009,0.012,0.015,32,
1986-01-25 02:35:38.807000+00:00,26858,36,449,1,-6.854,-1.394,1.134,7.086,7.086,9.209,191.495,0.012,0.012,0.01,32,
1986-01-25 02:35:40.727000+00:00,26858,36,481,1,-6.85,-1.402,1.132,7.083,7.083,9.199,191.563,0.013,0.009,0.01,32,
1986-01-25 02:35:42.647000+00:00,26858,36,513,1,-6.851,-1.389,1.139,7.082,7.082,9.255,191.46,0.009,0.01,0.01,32,
1986-01-25 02:35:44.567000+00:00,26858,36,545,1,-6.849,-1.389,1.138,7.08,7.08,9.246,191.463,0.009,0.014,0.009,32,
1986-01-25 02:35:46.487000+00:00,26858,36,577,1,-6.857,-1.389,1.152,7.09,7.09,9.355,191.448,0.018,0.008,0.009,32,
1986-01-25 02:35:48.407000+00:00,26858,36,609,1,-6.853,-1.379,1.168,7.087,7.087,9.485,191.374,0.008,0.009,0.01,32,
1986-01-25 02:35:50.327000+00:00,26858,36,641,1,-6.854,-1.375,1.15,7.085,7.085,9.342,191.346,0.01,0.014,0.009,32,
1986-01-25 02:35:52.247000+00:00,26858,36,673,1,-6.852,-1.383,1.153,7.085,7.085,9.368,191.415,0.012,0.01,0.01,32,
1986-01-25 02:35:54.167000+00:00,26858,36,705,1,-6.85,-1.378,1.15,7.081,7.081,9.347,191.372,0.01,0.009,0.011,32,
1986-01-25 02:35:56.087000+00:00,26858,36,737,1,-6.847,-1.379,1.15,7.079,7.079,9.347,191.384,0.009,0.013,0.006,32,
1986-01-25 02:35:58.007000+00:00,26858,36,769,1,-6.843,-1.382,1.147,7.075,7.075,9.328,191.42,0.014,0.008,0.009,32,
1986-01-25 02:35:59.927000+00:00,26858,37,1,1,-6.835,-1.376,1.146,7.065,7.065,9.332,191.384,0.012,0.009,0.008,32,
1986-01-25 02:36:01.847000+00:00,26858,37,33,1,-6.829,-1.381,1.152,7.062,7.062,9.388,191.429,0.01,0.008,0.014,32,
1986-01-25 02:36:03.767000+00:00,26858,37,65,1,-6.84,-1.387,1.15,7.073,7.073,9.361,191.461,0.01,0.01,0.009,32,
1986-01-25 02:36:05.687000+00:00,26858,37,97,1,-6.84,-1.389,1.147,7.073,7.073,9.329,191.478,0.015,0.008,0.007,32,
1986-01-25 02:36:07.607000+00:00,26858,37,129,1,-6.838,-1.389,1.16,7.074,7.074,9.435,191.483,0.009,0.011,0.013,32,
1986-01-25 02:36:09.527000+00:00,26858,37,161,1,-6.83,-1.39,1.158,7.065,7.066,9.43,191.506,0.011,0.011,0.009,32,
1986-01-25 02:36:11.447000+00:00,26858,37,193,1,-6.839,-1.392,1.143,7.072,7.072,9.305,191.507,0.014,0.009,0.011,32,
